,attemptNum,condition,contents,critical,eventType,gameid,instructionNum,iterationName,objectSet,sender,serverTime,targetObject,trialNum,trialType,typingRT
1362,0,unscripted,Move the banana up one space,False,chatMessage,1625-e9aca54a-0b20-416d-82ec-a29cfaa8f991,0,planned_sample,6,director,1522826688617.0,banana,8,exp,5911
1363,0,unscripted,Move the dollar bill to the right one space,False,chatMessage,1625-e9aca54a-0b20-416d-82ec-a29cfaa8f991,1,planned_sample,6,director,1522826710417.0,dollar,8,exp,5892
1364,0,unscripted,Move the Expo eraser up one space,True,chatMessage,1625-e9aca54a-0b20-416d-82ec-a29cfaa8f991,2,planned_sample,6,director,1522826732937.0,boardEraser,8,exp,7334
1365,1,unscripted,"Move the Expo eraser that is to the left of the feather, up one space",True,chatMessage,1625-e9aca54a-0b20-416d-82ec-a29cfaa8f991,2,planned_sample,6,director,1522826765097.0,boardEraser,8,exp,14489
1366,0,unscripted,Move the feather to the left one space,False,chatMessage,1625-e9aca54a-0b20-416d-82ec-a29cfaa8f991,3,planned_sample,6,director,1522826789617.0,feather,8,exp,6305
1367,0,unscripted,comb up one,False,chatMessage,1627-6d009f25-8f2e-4d59-8756-8ce5dbb255b6,0,planned_sample,8,director,1522823300030.0,comb,1,base,2766
1368,0,unscripted,mouse up one,True,chatMessage,1627-6d009f25-8f2e-4d59-8756-8ce5dbb255b6,1,planned_sample,8,director,1522823332414.0,computerMouse,1,base,1645
1369,0,unscripted,pan up one,False,chatMessage,1627-6d009f25-8f2e-4d59-8756-8ce5dbb255b6,2,planned_sample,8,director,1522823373647.0,castIronPan,1,base,1400
1370,0,unscripted,piano one left,False,chatMessage,1627-6d009f25-8f2e-4d59-8756-8ce5dbb255b6,3,planned_sample,8,director,1522823393647.0,piano,1,base,2103
1371,0,unscripted,binoculars right one,False,chatMessage,1627-6d009f25-8f2e-4d59-8756-8ce5dbb255b6,0,planned_sample,2,director,1522823410413.0,binoculars,2,exp,3504
1372,0,unscripted,wrench left,False,chatMessage,1627-6d009f25-8f2e-4d59-8756-8ce5dbb255b6,1,planned_sample,2,director,1522823445261.0,wrench,2,exp,1518
1373,0,unscripted,b block left,True,chatMessage,1627-6d009f25-8f2e-4d59-8756-8ce5dbb255b6,2,planned_sample,2,director,1522823509278.0,middleBlock,2,exp,2656
1374,0,unscripted,coffee right one,False,chatMessage,1627-6d009f25-8f2e-4d59-8756-8ce5dbb255b6,3,planned_sample,2,director,1522823567052.0,coffeeMug,2,exp,3102
1375,0,unscripted,scirrors right,False,chatMessage,1627-6d009f25-8f2e-4d59-8756-8ce5dbb255b6,0,planned_sample,3,director,1522823597164.0,scissors,3,exp,2375
1376,0,unscripted,knive down one,False,chatMessage,1627-6d009f25-8f2e-4d59-8756-8ce5dbb255b6,1,planned_sample,3,director,1522823624652.0,knife,3,exp,3031
1377,0,unscripted,soap left,False,chatMessage,1627-6d009f25-8f2e-4d59-8756-8ce5dbb255b6,2,planned_sample,3,director,1522823654532.0,barOfSoap,3,exp,1257
1378,0,unscripted,tape down,True,chatMessage,1627-6d009f25-8f2e-4d59-8756-8ce5dbb255b6,3,planned_sample,3,director,1522823677932.0,cassetteTape,3,exp,1063
1379,0,unscripted,ball down one,False,chatMessage,1627-6d009f25-8f2e-4d59-8756-8ce5dbb255b6,0,planned_sample,5,director,1522823702827.0,basketball,4,base,1392
1380,0,unscripted,brush left one,True,chatMessage,1627-6d009f25-8f2e-4d59-8756-8ce5dbb255b6,1,planned_sample,5,director,1522823730211.0,roundBrush,4,base,1903
1381,0,unscripted,headphones left,False,chatMessage,1627-6d009f25-8f2e-4d59-8756-8ce5dbb255b6,2,planned_sample,5,director,1522823752147.0,headphones,4,base,1895
1382,0,unscripted,book right,False,chatMessage,1627-6d009f25-8f2e-4d59-8756-8ce5dbb255b6,3,planned_sample,5,director,1522823780571.0,book,4,base,1174
1383,0,unscripted,plane right,False,chatMessage,1627-6d009f25-8f2e-4d59-8756-8ce5dbb255b6,0,planned_sample,1,director,1522823805018.0,airplane,5,base,2167
1384,0,unscripted,glasses right,True,chatMessage,1627-6d009f25-8f2e-4d59-8756-8ce5dbb255b6,1,planned_sample,1,director,1522823863809.0,sunGlasses,5,base,1521
1385,0,unscripted,barrel down,False,chatMessage,1627-6d009f25-8f2e-4d59-8756-8ce5dbb255b6,2,planned_sample,1,director,1522823894649.0,barrel,5,base,1368
1386,0,unscripted,sax up,False,chatMessage,1627-6d009f25-8f2e-4d59-8756-8ce5dbb255b6,3,planned_sample,1,director,1522823908457.0,saxophone,5,base,1070
1387,0,unscripted,banana up,False,chatMessage,1627-6d009f25-8f2e-4d59-8756-8ce5dbb255b6,0,planned_sample,6,director,1522823919544.0,banana,6,exp,1279
1388,0,unscripted,money right,False,chatMessage,1627-6d009f25-8f2e-4d59-8756-8ce5dbb255b6,1,planned_sample,6,director,1522823939266.0,dollar,6,exp,1168
1389,0,unscripted,eraser up,True,chatMessage,1627-6d009f25-8f2e-4d59-8756-8ce5dbb255b6,2,planned_sample,6,director,1522823952621.0,boardEraser,6,exp,1287
1390,0,unscripted,feather left,False,chatMessage,1627-6d009f25-8f2e-4d59-8756-8ce5dbb255b6,3,planned_sample,6,director,1522824017040.0,feather,6,exp,1238
1391,0,unscripted,carrot up,False,chatMessage,1627-6d009f25-8f2e-4d59-8756-8ce5dbb255b6,0,planned_sample,4,director,1522824034520.0,carrot,7,exp,2175
1392,0,unscripted,meausre down,True,chatMessage,1627-6d009f25-8f2e-4d59-8756-8ce5dbb255b6,1,planned_sample,4,director,1522824047120.0,mediumMeasuringCup,7,exp,3343
1393,0,unscripted,water right,False,chatMessage,1627-6d009f25-8f2e-4d59-8756-8ce5dbb255b6,2,planned_sample,4,director,1522824090759.0,waterBottle,7,exp,2670
1394,0,unscripted,chair left,False,chatMessage,1627-6d009f25-8f2e-4d59-8756-8ce5dbb255b6,3,planned_sample,4,director,1522824099914.0,chair,7,exp,1302
1395,0,unscripted,magnet down,False,chatMessage,1627-6d009f25-8f2e-4d59-8756-8ce5dbb255b6,0,planned_sample,7,director,1522824113360.0,magnet,8,base,2161
1396,0,unscripted,cuffs down,False,chatMessage,1627-6d009f25-8f2e-4d59-8756-8ce5dbb255b6,1,planned_sample,7,director,1522824122575.0,handcuffs,8,base,1184
1397,0,unscripted,bear down,False,chatMessage,1627-6d009f25-8f2e-4d59-8756-8ce5dbb255b6,2,planned_sample,7,director,1522824133480.0,pandaToy,8,base,1418
1398,0,unscripted,candle down,True,chatMessage,1627-6d009f25-8f2e-4d59-8756-8ce5dbb255b6,3,planned_sample,7,director,1522824143825.0,mediumCandle,8,base,1223
1399,0,scripted,move the banana up by one space,False,chatMessage,1635-e2c06555-51df-40a9-8550-3d1d03139793,0,planned_sample,6,director,1522792442542.0,banana,1,exp,NaN
1400,0,scripted,move the dollar to the right one space,False,chatMessage,1635-e2c06555-51df-40a9-8550-3d1d03139793,1,planned_sample,6,director,1522792537172.0,dollar,1,exp,8294
1401,0,scripted,move the eraser up by one space,True,chatMessage,1635-e2c06555-51df-40a9-8550-3d1d03139793,2,planned_sample,6,director,1522792558872.0,boardEraser,1,exp,29993
1402,0,scripted,move the feather to the left one space,False,chatMessage,1635-e2c06555-51df-40a9-8550-3d1d03139793,3,planned_sample,6,director,1522792595935.0,feather,1,exp,7180
1403,0,scripted,move the scissors right one space,False,chatMessage,1635-e2c06555-51df-40a9-8550-3d1d03139793,0,planned_sample,3,director,1522792621197.0,scissors,2,base,8357
1404,0,scripted,move the knife down one space,False,chatMessage,1635-e2c06555-51df-40a9-8550-3d1d03139793,1,planned_sample,3,director,1522792633994.0,knife,2,base,21768
1405,0,scripted,move the soap left one space,False,chatMessage,1635-e2c06555-51df-40a9-8550-3d1d03139793,2,planned_sample,3,director,1522792660000.0,barOfSoap,2,base,5975
1406,0,scripted,move the tape down by one space,True,chatMessage,1635-e2c06555-51df-40a9-8550-3d1d03139793,3,planned_sample,3,director,1522792672205.0,cassetteTape,2,base,17747
1407,0,scripted,move the comb up,False,chatMessage,1635-e2c06555-51df-40a9-8550-3d1d03139793,0,planned_sample,8,director,1522792729445.0,comb,3,base,4627
1408,0,scripted,move the mouse up by one space,True,chatMessage,1635-e2c06555-51df-40a9-8550-3d1d03139793,1,planned_sample,8,director,1522792754099.0,computerMouse,3,base,28511
1409,0,scripted,move the pan up once,False,chatMessage,1635-e2c06555-51df-40a9-8550-3d1d03139793,2,planned_sample,8,director,1522792778638.0,castIronPan,3,base,4537
1410,0,scripted,move the piano to the left once,False,chatMessage,1635-e2c06555-51df-40a9-8550-3d1d03139793,3,planned_sample,8,director,1522792806629.0,piano,3,base,5450
1411,0,unscripted,Move binoculars to the right once,False,chatMessage,1710-2b2ffe4f-4e15-46f3-a881-2bb207e6f943,0,planned_sample,2,director,1522825100690.0,binoculars,1,base,12958
1412,0,unscripted,Move wrench to the left once ,False,chatMessage,1710-2b2ffe4f-4e15-46f3-a881-2bb207e6f943,1,planned_sample,2,director,1522825176677.0,wrench,1,base,10659
1413,0,unscripted,Move toy box to left once,True,chatMessage,1710-2b2ffe4f-4e15-46f3-a881-2bb207e6f943,2,planned_sample,2,director,1522825204753.0,middleBlock,1,base,8429
1414,0,unscripted,Move item to the right of the cup to the right then move the cup to the right,False,chatMessage,1710-2b2ffe4f-4e15-46f3-a881-2bb207e6f943,3,planned_sample,2,director,1522825261384.0,coffeeMug,1,base,22660
1415,0,unscripted,Move items next to the scissors to the right then move scissors to the right once,False,chatMessage,1710-2b2ffe4f-4e15-46f3-a881-2bb207e6f943,0,planned_sample,3,director,1522825326247.0,scissors,2,exp,21448
1416,0,unscripted,Move knife down once ,False,chatMessage,1710-2b2ffe4f-4e15-46f3-a881-2bb207e6f943,1,planned_sample,3,director,1522825380104.0,knife,2,exp,10674
1417,0,unscripted,Move soft left once ,False,chatMessage,1710-2b2ffe4f-4e15-46f3-a881-2bb207e6f943,2,planned_sample,3,director,1522825418150.0,barOfSoap,2,exp,7828
1418,0,unscripted,soap,False,chatMessage,1710-2b2ffe4f-4e15-46f3-a881-2bb207e6f943,2,planned_sample,3,director,1522825423939.0,barOfSoap,2,exp,778
1419,0,unscripted,Move tape down once,True,chatMessage,1710-2b2ffe4f-4e15-46f3-a881-2bb207e6f943,3,planned_sample,3,director,1522825484686.0,cassetteTape,2,exp,7644
1420,1,unscripted,Move tape down once,True,chatMessage,1710-2b2ffe4f-4e15-46f3-a881-2bb207e6f943,3,planned_sample,3,director,1522825547816.0,cassetteTape,2,exp,5015
1421,0,unscripted,Move banana up once,False,chatMessage,1710-2b2ffe4f-4e15-46f3-a881-2bb207e6f943,0,planned_sample,6,director,1522825573391.0,banana,3,exp,4987
1422,0,unscripted,Move dollar to right once,False,chatMessage,1710-2b2ffe4f-4e15-46f3-a881-2bb207e6f943,1,planned_sample,6,director,1522825681057.0,dollar,3,exp,16130
1423,0,unscripted,Mover eraser up once,True,chatMessage,1710-2b2ffe4f-4e15-46f3-a881-2bb207e6f943,2,planned_sample,6,director,1522825766643.0,boardEraser,3,exp,6954
1424,0,unscripted,Move feather to the left once,False,chatMessage,1710-2b2ffe4f-4e15-46f3-a881-2bb207e6f943,3,planned_sample,6,director,1522825884380.0,feather,3,exp,17484
1425,0,unscripted,Move magnet down once,False,chatMessage,1710-2b2ffe4f-4e15-46f3-a881-2bb207e6f943,0,planned_sample,7,director,1522825944999.0,magnet,4,base,7180
1426,0,unscripted,move handcuff down once,False,chatMessage,1710-2b2ffe4f-4e15-46f3-a881-2bb207e6f943,1,planned_sample,7,director,1522825981823.0,handcuffs,4,base,6920
1427,0,unscripted,Move panda down once,False,chatMessage,1710-2b2ffe4f-4e15-46f3-a881-2bb207e6f943,2,planned_sample,7,director,1522826018029.0,pandaToy,4,base,5090
1428,0,unscripted,move candle down once,True,chatMessage,1710-2b2ffe4f-4e15-46f3-a881-2bb207e6f943,3,planned_sample,7,director,1522826043584.0,mediumCandle,4,base,6107
1429,0,unscripted,move carrot up once,False,chatMessage,1710-2b2ffe4f-4e15-46f3-a881-2bb207e6f943,0,planned_sample,4,director,1522826087914.0,carrot,5,exp,6180
1430,0,unscripted,Move big measuring cup down,True,chatMessage,1710-2b2ffe4f-4e15-46f3-a881-2bb207e6f943,1,planned_sample,4,director,1522826146121.0,mediumMeasuringCup,5,exp,15450
1431,1,unscripted,Move big measuring cup with labels down once,True,chatMessage,1710-2b2ffe4f-4e15-46f3-a881-2bb207e6f943,1,planned_sample,4,director,1522826212102.0,mediumMeasuringCup,5,exp,12946
1432,0,unscripted,move blue water bottle to the right above the carrot,False,chatMessage,1710-2b2ffe4f-4e15-46f3-a881-2bb207e6f943,2,planned_sample,4,director,1522826254696.0,waterBottle,5,exp,17681
1433,0,unscripted,Move brown chair to left once,False,chatMessage,1710-2b2ffe4f-4e15-46f3-a881-2bb207e6f943,3,planned_sample,4,director,1522826301343.0,chair,5,exp,14787
1434,0,unscripted,move small plane to the right once,False,chatMessage,1710-2b2ffe4f-4e15-46f3-a881-2bb207e6f943,0,planned_sample,1,director,1522826335255.0,airplane,6,base,6627
1435,0,unscripted,move black glasses to the right once,True,chatMessage,1710-2b2ffe4f-4e15-46f3-a881-2bb207e6f943,1,planned_sample,1,director,1522826370503.0,sunGlasses,6,base,15524
1436,0,unscripted,move brown barrel down once,False,chatMessage,1710-2b2ffe4f-4e15-46f3-a881-2bb207e6f943,2,planned_sample,1,director,1522826408803.0,barrel,6,base,14207
1437,0,unscripted,move silver saxophone up once ,False,chatMessage,1710-2b2ffe4f-4e15-46f3-a881-2bb207e6f943,3,planned_sample,1,director,1522826438739.0,saxophone,6,base,7187
1438,0,unscripted,move orange basketball down once ,False,chatMessage,1710-2b2ffe4f-4e15-46f3-a881-2bb207e6f943,0,planned_sample,5,director,1522826476036.0,basketball,7,base,6994
1439,0,unscripted,move circular brush to the left once,True,chatMessage,1710-2b2ffe4f-4e15-46f3-a881-2bb207e6f943,1,planned_sample,5,director,1522826502367.0,roundBrush,7,base,13213
1440,0,unscripted,Move red headphones to the left once,False,chatMessage,1710-2b2ffe4f-4e15-46f3-a881-2bb207e6f943,2,planned_sample,5,director,1522826525508.0,headphones,7,base,7141
1441,0,unscripted,move red book to the right ,False,chatMessage,1710-2b2ffe4f-4e15-46f3-a881-2bb207e6f943,3,planned_sample,5,director,1522826546808.0,book,7,base,7954
1442,0,unscripted,move tan comb up,False,chatMessage,1710-2b2ffe4f-4e15-46f3-a881-2bb207e6f943,0,planned_sample,8,director,1522826564697.0,comb,8,exp,6595
1443,0,unscripted,silver mouse up,True,chatMessage,1710-2b2ffe4f-4e15-46f3-a881-2bb207e6f943,1,planned_sample,8,director,1522826584238.0,computerMouse,8,exp,4066
1444,0,unscripted,black pan up once,False,chatMessage,1710-2b2ffe4f-4e15-46f3-a881-2bb207e6f943,2,planned_sample,8,director,1522826601651.0,castIronPan,8,exp,4150
1445,0,unscripted,black piano left once ,False,chatMessage,1710-2b2ffe4f-4e15-46f3-a881-2bb207e6f943,3,planned_sample,8,director,1522826619206.0,piano,8,exp,5556
1446,0,unscripted,thank you,False,chatMessage,1710-2b2ffe4f-4e15-46f3-a881-2bb207e6f943,3,planned_sample,8,director,1522826620649.0,piano,8,exp,1077
1447,0,scripted,comb up one box,False,chatMessage,1757-fed9dbb6-64f8-4dfb-9f0d-9b9891fd464d,0,planned_sample,8,director,1522822892387.0,comb,1,exp,8709
1448,0,scripted,move the mouse up by one space,True,chatMessage,1757-fed9dbb6-64f8-4dfb-9f0d-9b9891fd464d,1,planned_sample,8,director,1522822921851.0,computerMouse,1,exp,38179
1449,1,scripted,mouse up one box,True,chatMessage,1757-fed9dbb6-64f8-4dfb-9f0d-9b9891fd464d,1,planned_sample,8,director,1522822945565.0,computerMouse,1,exp,4614
1450,0,scripted,frying pan up one box,False,chatMessage,1757-fed9dbb6-64f8-4dfb-9f0d-9b9891fd464d,2,planned_sample,8,director,1522822962677.0,castIronPan,1,exp,4399
1451,0,scripted,piano left one box,False,chatMessage,1757-fed9dbb6-64f8-4dfb-9f0d-9b9891fd464d,3,planned_sample,8,director,1522822977933.0,piano,1,exp,4995
1452,0,scripted,move the carrot up one space,False,chatMessage,1757-fed9dbb6-64f8-4dfb-9f0d-9b9891fd464d,0,planned_sample,4,director,1522822996928.0,carrot,2,base,23995
1453,0,scripted,move the large measuring cup down one space,True,chatMessage,1757-fed9dbb6-64f8-4dfb-9f0d-9b9891fd464d,1,planned_sample,4,director,1522823011231.0,mediumMeasuringCup,2,base,38301
1454,0,scripted,water bottle right one box,False,chatMessage,1757-fed9dbb6-64f8-4dfb-9f0d-9b9891fd464d,2,planned_sample,4,director,1522823033749.0,waterBottle,2,base,5835
1455,0,scripted,chair left one box,False,chatMessage,1757-fed9dbb6-64f8-4dfb-9f0d-9b9891fd464d,3,planned_sample,4,director,1522823051893.0,chair,2,base,3284
1456,0,scripted,scissors right one box,False,chatMessage,1757-fed9dbb6-64f8-4dfb-9f0d-9b9891fd464d,0,planned_sample,3,director,1522823066268.0,scissors,3,base,4439
1457,0,scripted,move the knife down one space,False,chatMessage,1757-fed9dbb6-64f8-4dfb-9f0d-9b9891fd464d,1,planned_sample,3,director,1522823079218.0,knife,3,base,17370
1458,0,scripted,soap left one box,False,chatMessage,1757-fed9dbb6-64f8-4dfb-9f0d-9b9891fd464d,2,planned_sample,3,director,1522823091803.0,barOfSoap,3,base,2676
1459,0,scripted,move the tape down by one space,True,chatMessage,1757-fed9dbb6-64f8-4dfb-9f0d-9b9891fd464d,3,planned_sample,3,director,1522823103153.0,cassetteTape,3,base,14025
1460,0,scripted,move the magnet down by one space,False,chatMessage,1757-fed9dbb6-64f8-4dfb-9f0d-9b9891fd464d,0,planned_sample,7,director,1522823116805.0,magnet,4,exp,27679
1461,0,scripted,handcuffs down one box,False,chatMessage,1757-fed9dbb6-64f8-4dfb-9f0d-9b9891fd464d,1,planned_sample,7,director,1522823131404.0,handcuffs,4,exp,5259
1462,0,scripted,panda bear down one box,False,chatMessage,1757-fed9dbb6-64f8-4dfb-9f0d-9b9891fd464d,2,planned_sample,7,director,1522823143081.0,pandaToy,4,exp,3310
1463,0,scripted,move the small candle down by one space,True,chatMessage,1757-fed9dbb6-64f8-4dfb-9f0d-9b9891fd464d,3,planned_sample,7,director,1522823154555.0,mediumCandle,4,exp,14782
1464,1,scripted,red candle down one box,True,chatMessage,1757-fed9dbb6-64f8-4dfb-9f0d-9b9891fd464d,3,planned_sample,7,director,1522823175376.0,mediumCandle,4,exp,5834
1465,0,scripted,basketball down one box,False,chatMessage,1757-fed9dbb6-64f8-4dfb-9f0d-9b9891fd464d,0,planned_sample,5,director,1522823190360.0,basketball,5,base,3680
1466,0,scripted,move the brush one space to the left,True,chatMessage,1757-fed9dbb6-64f8-4dfb-9f0d-9b9891fd464d,1,planned_sample,5,director,1522823201380.0,roundBrush,5,base,14713
1467,0,scripted,headphones left one box,False,chatMessage,1757-fed9dbb6-64f8-4dfb-9f0d-9b9891fd464d,2,planned_sample,5,director,1522823217556.0,headphones,5,base,4731
1468,0,scripted,move the book one space to the right,False,chatMessage,1757-fed9dbb6-64f8-4dfb-9f0d-9b9891fd464d,3,planned_sample,5,director,1522823228616.0,book,5,base,15734
1469,0,scripted,move the banana up by one space,False,chatMessage,1757-fed9dbb6-64f8-4dfb-9f0d-9b9891fd464d,0,planned_sample,6,director,1522823238542.0,banana,6,exp,25735
1470,0,scripted,dollar right one box,False,chatMessage,1757-fed9dbb6-64f8-4dfb-9f0d-9b9891fd464d,1,planned_sample,6,director,1522823252273.0,dollar,6,exp,4173
1471,0,scripted,move the eraser up by one space,True,chatMessage,1757-fed9dbb6-64f8-4dfb-9f0d-9b9891fd464d,2,planned_sample,6,director,1522823264849.0,boardEraser,6,exp,16748
1472,0,scripted,feather left one box,False,chatMessage,1757-fed9dbb6-64f8-4dfb-9f0d-9b9891fd464d,3,planned_sample,6,director,1522823281541.0,feather,6,exp,3660
