gameid,trialNum,distractorType,context,hidden,numDistractors,colorMention,shapeMention,textureMention
9029-bcb6f5a0-b21a-416f-9a6d-488f3fb577ba,21,diff_shape,far,yes,4,TRUE,TRUE,TRUE
9029-bcb6f5a0-b21a-416f-9a6d-488f3fb577ba,22,color_shape,close,no,2,TRUE,TRUE,TRUE
9029-bcb6f5a0-b21a-416f-9a6d-488f3fb577ba,23,diff_shape,far,no,3,FALSE,TRUE,FALSE
9029-bcb6f5a0-b21a-416f-9a6d-488f3fb577ba,24,shape_only,close,no,4,TRUE,TRUE,FALSE
9117-68358f00-951d-449a-9fd0-9b19a02ec382,1,diff_shape,far,no,4,FALSE,FALSE,TRUE
9117-68358f00-951d-449a-9fd0-9b19a02ec382,2,diff_shape,far,yes,4,FALSE,TRUE,TRUE
9117-68358f00-951d-449a-9fd0-9b19a02ec382,3,texture_shape,close,yes,4,TRUE,TRUE,TRUE
9117-68358f00-951d-449a-9fd0-9b19a02ec382,4,diff_shape,far,yes,3,TRUE,TRUE,TRUE
9117-68358f00-951d-449a-9fd0-9b19a02ec382,5,shape_only,close,yes,4,TRUE,TRUE,TRUE
9117-68358f00-951d-449a-9fd0-9b19a02ec382,6,texture_shape,close,no,4,TRUE,TRUE,TRUE
9117-68358f00-951d-449a-9fd0-9b19a02ec382,7,shape_only,close,no,3,TRUE,TRUE,FALSE
9117-68358f00-951d-449a-9fd0-9b19a02ec382,8,diff_shape,far,no,4,TRUE,TRUE,FALSE
9117-68358f00-951d-449a-9fd0-9b19a02ec382,9,shape_only,close,no,3,TRUE,TRUE,FALSE
9117-68358f00-951d-449a-9fd0-9b19a02ec382,10,diff_shape,far,yes,2,TRUE,TRUE,TRUE
9117-68358f00-951d-449a-9fd0-9b19a02ec382,11,texture_shape,close,yes,3,TRUE,TRUE,TRUE
9117-68358f00-951d-449a-9fd0-9b19a02ec382,12,diff_shape,far,yes,4,TRUE,TRUE,TRUE
9117-68358f00-951d-449a-9fd0-9b19a02ec382,13,texture_shape,close,yes,4,TRUE,TRUE,TRUE
9117-68358f00-951d-449a-9fd0-9b19a02ec382,14,diff_shape,far,no,3,TRUE,TRUE,TRUE
9117-68358f00-951d-449a-9fd0-9b19a02ec382,15,shape_only,close,no,4,TRUE,TRUE,FALSE
9117-68358f00-951d-449a-9fd0-9b19a02ec382,16,diff_shape,far,no,4,TRUE,TRUE,FALSE
9117-68358f00-951d-449a-9fd0-9b19a02ec382,17,shape_only,close,yes,4,TRUE,TRUE,TRUE
9117-68358f00-951d-449a-9fd0-9b19a02ec382,18,shape_only,close,no,2,TRUE,TRUE,FALSE
9117-68358f00-951d-449a-9fd0-9b19a02ec382,19,diff_shape,far,no,4,TRUE,TRUE,FALSE
9117-68358f00-951d-449a-9fd0-9b19a02ec382,20,diff_shape,far,no,2,TRUE,TRUE,FALSE
9117-68358f00-951d-449a-9fd0-9b19a02ec382,21,diff_shape,far,yes,3,TRUE,TRUE,TRUE
9117-68358f00-951d-449a-9fd0-9b19a02ec382,22,shape_only,close,yes,4,TRUE,TRUE,TRUE
9117-68358f00-951d-449a-9fd0-9b19a02ec382,23,diff_shape,far,yes,2,TRUE,TRUE,TRUE
9117-68358f00-951d-449a-9fd0-9b19a02ec382,24,shape_only,close,no,4,TRUE,TRUE,FALSE
9192-b28929bf-cd63-407c-93e3-c845d45bee0d,1,diff_shape,far,yes,3,FALSE,TRUE,TRUE
9192-b28929bf-cd63-407c-93e3-c845d45bee0d,2,color_shape,close,no,4,TRUE,TRUE,TRUE
9192-b28929bf-cd63-407c-93e3-c845d45bee0d,3,shape_only,close,yes,2,TRUE,TRUE,TRUE
9192-b28929bf-cd63-407c-93e3-c845d45bee0d,4,diff_shape,far,yes,4,TRUE,TRUE,TRUE
9192-b28929bf-cd63-407c-93e3-c845d45bee0d,5,shape_only,close,yes,3,TRUE,TRUE,TRUE
9192-b28929bf-cd63-407c-93e3-c845d45bee0d,6,diff_shape,far,no,4,TRUE,TRUE,TRUE
9192-b28929bf-cd63-407c-93e3-c845d45bee0d,7,diff_shape,far,no,2,TRUE,TRUE,TRUE
9192-b28929bf-cd63-407c-93e3-c845d45bee0d,8,shape_only,close,no,3,TRUE,TRUE,TRUE
9192-b28929bf-cd63-407c-93e3-c845d45bee0d,9,texture_shape,close,no,2,TRUE,TRUE,TRUE
9192-b28929bf-cd63-407c-93e3-c845d45bee0d,10,shape_only,close,no,3,TRUE,TRUE,TRUE
9192-b28929bf-cd63-407c-93e3-c845d45bee0d,11,diff_shape,far,yes,3,TRUE,TRUE,TRUE
9192-b28929bf-cd63-407c-93e3-c845d45bee0d,12,texture_shape,close,yes,4,TRUE,TRUE,TRUE
9192-b28929bf-cd63-407c-93e3-c845d45bee0d,13,shape_only,close,yes,4,TRUE,TRUE,TRUE
9192-b28929bf-cd63-407c-93e3-c845d45bee0d,14,diff_shape,far,no,2,TRUE,TRUE,TRUE
9192-b28929bf-cd63-407c-93e3-c845d45bee0d,15,diff_shape,far,yes,2,TRUE,TRUE,TRUE
9192-b28929bf-cd63-407c-93e3-c845d45bee0d,16,diff_shape,far,no,3,TRUE,TRUE,TRUE
9192-b28929bf-cd63-407c-93e3-c845d45bee0d,17,diff_shape,far,no,3,TRUE,TRUE,TRUE
9192-b28929bf-cd63-407c-93e3-c845d45bee0d,18,shape_only,close,yes,3,TRUE,TRUE,TRUE
9192-b28929bf-cd63-407c-93e3-c845d45bee0d,19,texture_shape,close,yes,4,TRUE,TRUE,TRUE
9192-b28929bf-cd63-407c-93e3-c845d45bee0d,20,diff_shape,far,yes,3,TRUE,TRUE,TRUE
9192-b28929bf-cd63-407c-93e3-c845d45bee0d,21,color_shape,close,no,3,TRUE,TRUE,TRUE
9192-b28929bf-cd63-407c-93e3-c845d45bee0d,22,diff_shape,far,no,3,TRUE,TRUE,TRUE
9192-b28929bf-cd63-407c-93e3-c845d45bee0d,23,diff_shape,far,yes,2,TRUE,TRUE,TRUE
9192-b28929bf-cd63-407c-93e3-c845d45bee0d,24,shape_only,close,no,4,TRUE,TRUE,TRUE
9241-fc30c349-3fea-4e0e-bb20-738d6736f6c4,1,shape_only,close,yes,3,TRUE,TRUE,TRUE
9241-fc30c349-3fea-4e0e-bb20-738d6736f6c4,2,shape_only,close,no,2,TRUE,TRUE,TRUE
9241-fc30c349-3fea-4e0e-bb20-738d6736f6c4,3,texture_shape,close,yes,4,TRUE,TRUE,TRUE
9241-fc30c349-3fea-4e0e-bb20-738d6736f6c4,4,diff_shape,far,yes,3,TRUE,TRUE,TRUE
9241-fc30c349-3fea-4e0e-bb20-738d6736f6c4,5,diff_shape,far,no,3,TRUE,TRUE,TRUE
9241-fc30c349-3fea-4e0e-bb20-738d6736f6c4,6,diff_shape,far,no,4,TRUE,TRUE,TRUE
9241-fc30c349-3fea-4e0e-bb20-738d6736f6c4,7,diff_shape,far,yes,4,TRUE,TRUE,TRUE
9241-fc30c349-3fea-4e0e-bb20-738d6736f6c4,8,color_shape,close,no,4,TRUE,TRUE,TRUE
9241-fc30c349-3fea-4e0e-bb20-738d6736f6c4,9,shape_only,close,yes,4,TRUE,TRUE,TRUE
9241-fc30c349-3fea-4e0e-bb20-738d6736f6c4,10,diff_shape,far,yes,2,TRUE,TRUE,TRUE
9241-fc30c349-3fea-4e0e-bb20-738d6736f6c4,11,texture_shape,close,no,3,TRUE,TRUE,TRUE
9241-fc30c349-3fea-4e0e-bb20-738d6736f6c4,12,diff_shape,far,no,4,TRUE,TRUE,TRUE
9241-fc30c349-3fea-4e0e-bb20-738d6736f6c4,13,texture_shape,close,no,2,TRUE,TRUE,TRUE
9241-fc30c349-3fea-4e0e-bb20-738d6736f6c4,14,texture_shape,close,yes,4,TRUE,TRUE,TRUE
9241-fc30c349-3fea-4e0e-bb20-738d6736f6c4,15,diff_shape,far,yes,3,TRUE,TRUE,TRUE
9241-fc30c349-3fea-4e0e-bb20-738d6736f6c4,16,diff_shape,far,no,3,TRUE,TRUE,TRUE
9241-fc30c349-3fea-4e0e-bb20-738d6736f6c4,17,texture_shape,close,no,3,TRUE,TRUE,TRUE
9241-fc30c349-3fea-4e0e-bb20-738d6736f6c4,18,diff_shape,far,no,3,TRUE,TRUE,TRUE
9241-fc30c349-3fea-4e0e-bb20-738d6736f6c4,19,diff_shape,far,yes,2,TRUE,TRUE,TRUE
9241-fc30c349-3fea-4e0e-bb20-738d6736f6c4,20,texture_shape,close,yes,2,TRUE,TRUE,TRUE
9241-fc30c349-3fea-4e0e-bb20-738d6736f6c4,21,shape_only,close,no,2,TRUE,TRUE,TRUE
9241-fc30c349-3fea-4e0e-bb20-738d6736f6c4,22,shape_only,close,yes,2,TRUE,TRUE,TRUE
9241-fc30c349-3fea-4e0e-bb20-738d6736f6c4,23,diff_shape,far,no,2,TRUE,TRUE,TRUE
9241-fc30c349-3fea-4e0e-bb20-738d6736f6c4,24,diff_shape,far,yes,2,TRUE,TRUE,TRUE
9257-edf28781-1177-42e3-add5-8cf85c6f9db0,1,shape_only,close,yes,4,TRUE,TRUE,TRUE
9257-edf28781-1177-42e3-add5-8cf85c6f9db0,2,diff_shape,far,no,3,TRUE,TRUE,TRUE
9257-edf28781-1177-42e3-add5-8cf85c6f9db0,3,diff_shape,far,no,2,FALSE,TRUE,FALSE
9257-edf28781-1177-42e3-add5-8cf85c6f9db0,4,shape_only,close,yes,4,TRUE,TRUE,TRUE
9257-edf28781-1177-42e3-add5-8cf85c6f9db0,5,diff_shape,far,yes,4,TRUE,TRUE,TRUE
9257-edf28781-1177-42e3-add5-8cf85c6f9db0,6,diff_shape,far,yes,2,TRUE,TRUE,TRUE
9257-edf28781-1177-42e3-add5-8cf85c6f9db0,7,shape_only,close,no,3,TRUE,TRUE,FALSE
9257-edf28781-1177-42e3-add5-8cf85c6f9db0,8,shape_only,close,no,4,TRUE,TRUE,FALSE
9257-edf28781-1177-42e3-add5-8cf85c6f9db0,9,texture_shape,close,no,2,TRUE,FALSE,FALSE
9257-edf28781-1177-42e3-add5-8cf85c6f9db0,10,texture_shape,close,yes,4,TRUE,TRUE,TRUE
9257-edf28781-1177-42e3-add5-8cf85c6f9db0,11,diff_shape,far,no,3,TRUE,FALSE,FALSE
9257-edf28781-1177-42e3-add5-8cf85c6f9db0,12,diff_shape,far,no,3,FALSE,TRUE,FALSE
9257-edf28781-1177-42e3-add5-8cf85c6f9db0,13,shape_only,close,yes,4,TRUE,TRUE,TRUE
9257-edf28781-1177-42e3-add5-8cf85c6f9db0,14,diff_shape,far,yes,4,TRUE,TRUE,TRUE
9257-edf28781-1177-42e3-add5-8cf85c6f9db0,15,color_shape,close,no,4,FALSE,TRUE,TRUE
9257-edf28781-1177-42e3-add5-8cf85c6f9db0,16,diff_shape,far,yes,3,TRUE,TRUE,TRUE
9257-edf28781-1177-42e3-add5-8cf85c6f9db0,17,diff_shape,far,no,2,FALSE,TRUE,FALSE
9257-edf28781-1177-42e3-add5-8cf85c6f9db0,18,texture_shape,close,yes,4,TRUE,TRUE,TRUE
9257-edf28781-1177-42e3-add5-8cf85c6f9db0,19,texture_shape,close,yes,2,TRUE,TRUE,TRUE
9257-edf28781-1177-42e3-add5-8cf85c6f9db0,20,diff_shape,far,yes,2,TRUE,TRUE,TRUE
9257-edf28781-1177-42e3-add5-8cf85c6f9db0,21,shape_only,close,no,4,TRUE,TRUE,FALSE
9257-edf28781-1177-42e3-add5-8cf85c6f9db0,22,diff_shape,far,yes,4,TRUE,TRUE,TRUE
9257-edf28781-1177-42e3-add5-8cf85c6f9db0,23,shape_only,close,no,4,TRUE,TRUE,FALSE
9257-edf28781-1177-42e3-add5-8cf85c6f9db0,24,diff_shape,far,no,3,FALSE,TRUE,FALSE
9452-741992fa-5356-4447-bc18-89338ff71886,1,texture_shape,close,yes,4,TRUE,TRUE,FALSE
9452-741992fa-5356-4447-bc18-89338ff71886,2,diff_shape,far,no,4,TRUE,TRUE,FALSE
9452-741992fa-5356-4447-bc18-89338ff71886,3,shape_only,close,no,4,TRUE,TRUE,FALSE
9452-741992fa-5356-4447-bc18-89338ff71886,4,texture_shape,close,yes,3,TRUE,TRUE,FALSE
9452-741992fa-5356-4447-bc18-89338ff71886,5,diff_shape,far,yes,3,TRUE,TRUE,FALSE
9452-741992fa-5356-4447-bc18-89338ff71886,6,diff_shape,far,yes,4,TRUE,TRUE,FALSE
9452-741992fa-5356-4447-bc18-89338ff71886,7,diff_shape,far,no,2,TRUE,TRUE,FALSE
9452-741992fa-5356-4447-bc18-89338ff71886,8,color_shape,close,no,4,TRUE,TRUE,FALSE
9452-741992fa-5356-4447-bc18-89338ff71886,9,shape_only,close,yes,2,TRUE,TRUE,FALSE
9452-741992fa-5356-4447-bc18-89338ff71886,10,color_shape,close,no,3,TRUE,TRUE,TRUE
9452-741992fa-5356-4447-bc18-89338ff71886,11,shape_only,close,yes,4,TRUE,TRUE,FALSE
9452-741992fa-5356-4447-bc18-89338ff71886,12,shape_only,close,no,4,TRUE,TRUE,FALSE
9452-741992fa-5356-4447-bc18-89338ff71886,13,diff_shape,far,yes,2,TRUE,TRUE,FALSE
9452-741992fa-5356-4447-bc18-89338ff71886,14,diff_shape,far,no,3,TRUE,TRUE,FALSE
9452-741992fa-5356-4447-bc18-89338ff71886,15,diff_shape,far,no,2,TRUE,TRUE,FALSE
9452-741992fa-5356-4447-bc18-89338ff71886,16,diff_shape,far,yes,3,TRUE,TRUE,FALSE
9452-741992fa-5356-4447-bc18-89338ff71886,17,shape_only,close,yes,4,TRUE,TRUE,FALSE
9452-741992fa-5356-4447-bc18-89338ff71886,18,color_shape,close,no,3,TRUE,TRUE,TRUE
9452-741992fa-5356-4447-bc18-89338ff71886,19,shape_only,close,yes,2,TRUE,TRUE,FALSE
9452-741992fa-5356-4447-bc18-89338ff71886,20,color_shape,close,no,3,TRUE,TRUE,TRUE
9452-741992fa-5356-4447-bc18-89338ff71886,21,diff_shape,far,yes,2,TRUE,TRUE,FALSE
9452-741992fa-5356-4447-bc18-89338ff71886,22,diff_shape,far,no,2,TRUE,TRUE,FALSE
9452-741992fa-5356-4447-bc18-89338ff71886,23,diff_shape,far,no,3,TRUE,TRUE,FALSE
9452-741992fa-5356-4447-bc18-89338ff71886,24,diff_shape,far,yes,3,TRUE,TRUE,FALSE
9498-196b6b8e-52e7-40b6-bf31-c03ee6ed98e7,1,diff_shape,far,yes,3,TRUE,TRUE,FALSE
9498-196b6b8e-52e7-40b6-bf31-c03ee6ed98e7,2,shape_only,close,no,4,TRUE,TRUE,FALSE
9498-196b6b8e-52e7-40b6-bf31-c03ee6ed98e7,3,shape_only,close,yes,4,TRUE,TRUE,FALSE
9498-196b6b8e-52e7-40b6-bf31-c03ee6ed98e7,4,texture_shape,close,no,3,TRUE,TRUE,FALSE
9498-196b6b8e-52e7-40b6-bf31-c03ee6ed98e7,5,diff_shape,far,no,4,TRUE,TRUE,FALSE
9498-196b6b8e-52e7-40b6-bf31-c03ee6ed98e7,6,diff_shape,far,yes,3,TRUE,TRUE,FALSE
9498-196b6b8e-52e7-40b6-bf31-c03ee6ed98e7,7,shape_only,close,yes,3,TRUE,TRUE,FALSE
9498-196b6b8e-52e7-40b6-bf31-c03ee6ed98e7,8,diff_shape,far,no,3,TRUE,TRUE,FALSE
9498-196b6b8e-52e7-40b6-bf31-c03ee6ed98e7,9,shape_only,close,yes,3,TRUE,TRUE,FALSE
9498-196b6b8e-52e7-40b6-bf31-c03ee6ed98e7,10,shape_only,close,yes,4,TRUE,TRUE,FALSE
9498-196b6b8e-52e7-40b6-bf31-c03ee6ed98e7,11,shape_only,close,no,4,TRUE,TRUE,FALSE
9498-196b6b8e-52e7-40b6-bf31-c03ee6ed98e7,12,diff_shape,far,no,4,TRUE,TRUE,FALSE
9498-196b6b8e-52e7-40b6-bf31-c03ee6ed98e7,13,diff_shape,far,no,2,TRUE,TRUE,FALSE
9498-196b6b8e-52e7-40b6-bf31-c03ee6ed98e7,14,diff_shape,far,yes,2,TRUE,TRUE,FALSE
9498-196b6b8e-52e7-40b6-bf31-c03ee6ed98e7,15,diff_shape,far,yes,4,TRUE,TRUE,FALSE
9498-196b6b8e-52e7-40b6-bf31-c03ee6ed98e7,16,texture_shape,close,no,4,TRUE,TRUE,FALSE
9498-196b6b8e-52e7-40b6-bf31-c03ee6ed98e7,17,color_shape,close,no,4,TRUE,TRUE,TRUE
9498-196b6b8e-52e7-40b6-bf31-c03ee6ed98e7,18,diff_shape,far,no,2,TRUE,TRUE,FALSE
9498-196b6b8e-52e7-40b6-bf31-c03ee6ed98e7,19,texture_shape,close,no,4,TRUE,TRUE,FALSE
9498-196b6b8e-52e7-40b6-bf31-c03ee6ed98e7,20,diff_shape,far,yes,4,TRUE,TRUE,FALSE
9498-196b6b8e-52e7-40b6-bf31-c03ee6ed98e7,21,diff_shape,far,no,2,TRUE,TRUE,FALSE
9498-196b6b8e-52e7-40b6-bf31-c03ee6ed98e7,22,color_shape,close,yes,4,TRUE,TRUE,TRUE
9498-196b6b8e-52e7-40b6-bf31-c03ee6ed98e7,23,shape_only,close,yes,4,TRUE,TRUE,TRUE
9498-196b6b8e-52e7-40b6-bf31-c03ee6ed98e7,24,diff_shape,far,yes,3,TRUE,TRUE,TRUE
9600-d9162640-3d69-4aef-9ca1-f50d5d58b7e2,1,diff_shape,far,no,2,TRUE,TRUE,FALSE
9600-d9162640-3d69-4aef-9ca1-f50d5d58b7e2,2,diff_shape,far,yes,4,TRUE,TRUE,FALSE
9600-d9162640-3d69-4aef-9ca1-f50d5d58b7e2,3,diff_shape,far,yes,2,TRUE,TRUE,FALSE
9600-d9162640-3d69-4aef-9ca1-f50d5d58b7e2,4,shape_only,close,no,4,TRUE,TRUE,FALSE
9600-d9162640-3d69-4aef-9ca1-f50d5d58b7e2,5,texture_shape,close,no,2,TRUE,TRUE,FALSE
9600-d9162640-3d69-4aef-9ca1-f50d5d58b7e2,6,diff_shape,far,no,4,TRUE,TRUE,FALSE
9600-d9162640-3d69-4aef-9ca1-f50d5d58b7e2,7,color_shape,close,yes,2,TRUE,TRUE,TRUE
9600-d9162640-3d69-4aef-9ca1-f50d5d58b7e2,8,shape_only,close,yes,2,TRUE,TRUE,TRUE
9600-d9162640-3d69-4aef-9ca1-f50d5d58b7e2,9,diff_shape,far,no,3,TRUE,TRUE,FALSE
9600-d9162640-3d69-4aef-9ca1-f50d5d58b7e2,10,diff_shape,far,yes,2,TRUE,TRUE,TRUE
9600-d9162640-3d69-4aef-9ca1-f50d5d58b7e2,11,shape_only,close,no,4,TRUE,TRUE,FALSE
9600-d9162640-3d69-4aef-9ca1-f50d5d58b7e2,12,shape_only,close,yes,3,TRUE,TRUE,TRUE
9600-d9162640-3d69-4aef-9ca1-f50d5d58b7e2,13,texture_shape,close,yes,4,TRUE,TRUE,TRUE
9600-d9162640-3d69-4aef-9ca1-f50d5d58b7e2,14,diff_shape,far,no,3,TRUE,TRUE,FALSE
9600-d9162640-3d69-4aef-9ca1-f50d5d58b7e2,15,shape_only,close,no,4,TRUE,TRUE,FALSE
9600-d9162640-3d69-4aef-9ca1-f50d5d58b7e2,16,diff_shape,far,yes,2,TRUE,TRUE,TRUE
9600-d9162640-3d69-4aef-9ca1-f50d5d58b7e2,17,diff_shape,far,yes,2,TRUE,TRUE,TRUE
9600-d9162640-3d69-4aef-9ca1-f50d5d58b7e2,18,shape_only,close,no,3,TRUE,TRUE,FALSE
9600-d9162640-3d69-4aef-9ca1-f50d5d58b7e2,19,texture_shape,close,yes,2,TRUE,TRUE,TRUE
9600-d9162640-3d69-4aef-9ca1-f50d5d58b7e2,20,shape_only,close,yes,3,TRUE,TRUE,TRUE
9600-d9162640-3d69-4aef-9ca1-f50d5d58b7e2,21,diff_shape,far,no,2,TRUE,TRUE,FALSE
9600-d9162640-3d69-4aef-9ca1-f50d5d58b7e2,22,shape_only,close,no,3,TRUE,TRUE,FALSE
9600-d9162640-3d69-4aef-9ca1-f50d5d58b7e2,23,diff_shape,far,yes,4,TRUE,TRUE,TRUE
9600-d9162640-3d69-4aef-9ca1-f50d5d58b7e2,24,diff_shape,far,no,3,TRUE,TRUE,FALSE
9627-a0df7c82-3128-4378-8b22-fb3f3a3ed526,1,diff_shape,far,no,2,TRUE,TRUE,FALSE
9627-a0df7c82-3128-4378-8b22-fb3f3a3ed526,2,diff_shape,far,yes,4,TRUE,TRUE,FALSE
9627-a0df7c82-3128-4378-8b22-fb3f3a3ed526,3,texture_shape,close,no,2,TRUE,TRUE,FALSE
9627-a0df7c82-3128-4378-8b22-fb3f3a3ed526,4,texture_shape,close,yes,4,TRUE,TRUE,FALSE
9627-a0df7c82-3128-4378-8b22-fb3f3a3ed526,5,shape_only,close,yes,2,TRUE,TRUE,FALSE
9627-a0df7c82-3128-4378-8b22-fb3f3a3ed526,6,color_shape,close,no,2,TRUE,TRUE,TRUE
9627-a0df7c82-3128-4378-8b22-fb3f3a3ed526,7,diff_shape,far,no,2,TRUE,TRUE,TRUE
9627-a0df7c82-3128-4378-8b22-fb3f3a3ed526,8,diff_shape,far,yes,3,TRUE,TRUE,TRUE
9627-a0df7c82-3128-4378-8b22-fb3f3a3ed526,9,color_shape,close,no,2,TRUE,TRUE,TRUE
9627-a0df7c82-3128-4378-8b22-fb3f3a3ed526,10,diff_shape,far,yes,4,TRUE,TRUE,TRUE
9627-a0df7c82-3128-4378-8b22-fb3f3a3ed526,11,diff_shape,far,yes,4,TRUE,TRUE,TRUE
9627-a0df7c82-3128-4378-8b22-fb3f3a3ed526,12,shape_only,close,yes,4,TRUE,TRUE,TRUE
9627-a0df7c82-3128-4378-8b22-fb3f3a3ed526,13,color_shape,close,yes,3,TRUE,TRUE,TRUE
9627-a0df7c82-3128-4378-8b22-fb3f3a3ed526,14,texture_shape,close,no,2,TRUE,TRUE,TRUE
9627-a0df7c82-3128-4378-8b22-fb3f3a3ed526,15,diff_shape,far,no,3,TRUE,TRUE,TRUE
9627-a0df7c82-3128-4378-8b22-fb3f3a3ed526,16,diff_shape,far,no,3,TRUE,TRUE,TRUE
9627-a0df7c82-3128-4378-8b22-fb3f3a3ed526,17,color_shape,close,yes,4,TRUE,TRUE,TRUE
9627-a0df7c82-3128-4378-8b22-fb3f3a3ed526,18,diff_shape,far,no,2,TRUE,TRUE,TRUE
9627-a0df7c82-3128-4378-8b22-fb3f3a3ed526,19,diff_shape,far,yes,2,TRUE,TRUE,TRUE
9627-a0df7c82-3128-4378-8b22-fb3f3a3ed526,20,diff_shape,far,no,2,TRUE,TRUE,TRUE
9627-a0df7c82-3128-4378-8b22-fb3f3a3ed526,21,shape_only,close,no,3,TRUE,TRUE,TRUE
9627-a0df7c82-3128-4378-8b22-fb3f3a3ed526,22,color_shape,close,yes,4,TRUE,TRUE,TRUE
9627-a0df7c82-3128-4378-8b22-fb3f3a3ed526,23,color_shape,close,no,2,TRUE,TRUE,TRUE
9627-a0df7c82-3128-4378-8b22-fb3f3a3ed526,24,diff_shape,far,yes,3,TRUE,TRUE,TRUE
9674-16e87787-4a0b-4ea9-8aff-1d46e859904c,1,color_shape,close,yes,2,TRUE,TRUE,TRUE
9674-16e87787-4a0b-4ea9-8aff-1d46e859904c,2,shape_only,close,no,4,TRUE,TRUE,TRUE
9674-16e87787-4a0b-4ea9-8aff-1d46e859904c,3,shape_only,close,no,3,TRUE,TRUE,TRUE
9674-16e87787-4a0b-4ea9-8aff-1d46e859904c,4,diff_shape,far,yes,4,TRUE,TRUE,TRUE
9674-16e87787-4a0b-4ea9-8aff-1d46e859904c,5,diff_shape,far,no,4,TRUE,TRUE,TRUE
9674-16e87787-4a0b-4ea9-8aff-1d46e859904c,6,color_shape,close,yes,4,TRUE,TRUE,TRUE
9674-16e87787-4a0b-4ea9-8aff-1d46e859904c,7,diff_shape,far,yes,3,TRUE,TRUE,TRUE
9674-16e87787-4a0b-4ea9-8aff-1d46e859904c,8,diff_shape,far,no,3,TRUE,TRUE,TRUE
9674-16e87787-4a0b-4ea9-8aff-1d46e859904c,9,shape_only,close,yes,2,TRUE,TRUE,TRUE
9674-16e87787-4a0b-4ea9-8aff-1d46e859904c,10,shape_only,close,no,3,TRUE,TRUE,TRUE
9674-16e87787-4a0b-4ea9-8aff-1d46e859904c,11,shape_only,close,yes,2,TRUE,TRUE,TRUE
9674-16e87787-4a0b-4ea9-8aff-1d46e859904c,12,diff_shape,far,yes,4,TRUE,TRUE,TRUE
9674-16e87787-4a0b-4ea9-8aff-1d46e859904c,13,color_shape,close,no,2,TRUE,TRUE,TRUE
9674-16e87787-4a0b-4ea9-8aff-1d46e859904c,14,diff_shape,far,no,3,TRUE,TRUE,TRUE
9674-16e87787-4a0b-4ea9-8aff-1d46e859904c,15,diff_shape,far,no,2,TRUE,TRUE,TRUE
9674-16e87787-4a0b-4ea9-8aff-1d46e859904c,16,diff_shape,far,yes,2,TRUE,TRUE,TRUE
9674-16e87787-4a0b-4ea9-8aff-1d46e859904c,17,diff_shape,far,yes,2,TRUE,TRUE,TRUE
9674-16e87787-4a0b-4ea9-8aff-1d46e859904c,18,diff_shape,far,no,2,TRUE,TRUE,TRUE
9674-16e87787-4a0b-4ea9-8aff-1d46e859904c,19,texture_shape,close,yes,4,TRUE,TRUE,TRUE
9674-16e87787-4a0b-4ea9-8aff-1d46e859904c,20,diff_shape,far,no,4,TRUE,TRUE,TRUE
9674-16e87787-4a0b-4ea9-8aff-1d46e859904c,21,color_shape,close,no,4,TRUE,TRUE,TRUE
9674-16e87787-4a0b-4ea9-8aff-1d46e859904c,22,color_shape,close,no,2,TRUE,TRUE,TRUE
9674-16e87787-4a0b-4ea9-8aff-1d46e859904c,23,diff_shape,far,yes,2,TRUE,TRUE,TRUE
9674-16e87787-4a0b-4ea9-8aff-1d46e859904c,24,texture_shape,close,yes,4,TRUE,TRUE,TRUE
9713-e2fd26d6-7eb0-4e31-aab9-3c6959210297,1,shape_only,close,no,4,FALSE,TRUE,TRUE
9713-e2fd26d6-7eb0-4e31-aab9-3c6959210297,2,color_shape,close,no,3,TRUE,TRUE,TRUE
9713-e2fd26d6-7eb0-4e31-aab9-3c6959210297,3,diff_shape,far,yes,3,TRUE,TRUE,TRUE
9713-e2fd26d6-7eb0-4e31-aab9-3c6959210297,4,diff_shape,far,no,4,FALSE,TRUE,TRUE
9713-e2fd26d6-7eb0-4e31-aab9-3c6959210297,5,color_shape,close,yes,2,FALSE,TRUE,TRUE
9713-e2fd26d6-7eb0-4e31-aab9-3c6959210297,6,shape_only,close,yes,3,TRUE,TRUE,TRUE
9713-e2fd26d6-7eb0-4e31-aab9-3c6959210297,7,diff_shape,far,yes,4,TRUE,TRUE,TRUE
9713-e2fd26d6-7eb0-4e31-aab9-3c6959210297,8,diff_shape,far,no,2,TRUE,TRUE,TRUE
9713-e2fd26d6-7eb0-4e31-aab9-3c6959210297,9,diff_shape,far,yes,4,TRUE,TRUE,TRUE
9713-e2fd26d6-7eb0-4e31-aab9-3c6959210297,10,shape_only,close,yes,4,TRUE,TRUE,TRUE
9713-e2fd26d6-7eb0-4e31-aab9-3c6959210297,11,shape_only,close,no,4,TRUE,TRUE,TRUE
9713-e2fd26d6-7eb0-4e31-aab9-3c6959210297,12,diff_shape,far,yes,2,TRUE,TRUE,TRUE
9713-e2fd26d6-7eb0-4e31-aab9-3c6959210297,13,diff_shape,far,no,2,TRUE,TRUE,TRUE
9713-e2fd26d6-7eb0-4e31-aab9-3c6959210297,14,color_shape,close,no,4,TRUE,TRUE,TRUE
9713-e2fd26d6-7eb0-4e31-aab9-3c6959210297,15,diff_shape,far,no,2,TRUE,TRUE,TRUE
9713-e2fd26d6-7eb0-4e31-aab9-3c6959210297,16,shape_only,close,yes,4,TRUE,TRUE,TRUE
